"wage","exper","looks","union","goodhlth","educ","ethnicity","gender","marital","region","city","industry"
3,45,2,"no","yes",5,"white","male","married","north","medium","manufacturing"
5.69999980926514,31,3,"no","yes",12,"white","male","married","north","small","manufacturing"
17.4899997711182,23,4,"no","yes",13,"white","male","married","north","medium","manufacturing"
3.89000010490417,7,3,"no","yes",13,"white","male","single/divorced","south","small","service"
16.1399993896484,23,3,"yes","yes",10,"white","male","married","north","medium","manufacturing"
18.3199996948242,25,3,"no","yes",13,"white","male","married","north","small","manufacturing"
10.4200000762939,28,3,"yes","no",8,"white","male","married","north","small","manufacturing"
24.7299995422363,36,3,"no","yes",12,"white","male","married","north","big","manufacturing"
7.6100001335144,14,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
10,41,4,"no","yes",17,"white","male","married","north","small","manufacturing"
1.67999994754791,15,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
5.09999990463257,34,4,"no","no",17,"black","male","married","north","small","service"
7.71999979019165,20,3,"no","yes",16,"white","male","married","north","small","manufacturing"
13.460000038147,20,4,"no","yes",16,"white","male","married","south","big","manufacturing"
17.4799995422363,35,4,"no","yes",17,"white","male","married","north","big","manufacturing"
1.91999995708466,25,3,"no","yes",10,"black","male","married","north","medium","manufacturing"
5.09000015258789,38,4,"no","yes",13,"white","male","married","north","small","manufacturing"
6.36999988555908,16,3,"no","yes",17,"white","female","single/divorced","north","big","manufacturing"
5.44999980926514,6,2,"no","yes",16,"white","male","single/divorced","north","big","manufacturing"
3.8199999332428,14,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
20.8600006103516,34,4,"no","yes",8,"white","male","married","north","small","manufacturing"
6.19999980926514,8,4,"no","yes",17,"white","male","single/divorced","north","small","service"
26.2199993133545,17,3,"no","yes",17,"white","male","married","north","big","service"
2.5,27,3,"no","yes",12,"white","male","married","north","small","service"
8.10000038146973,13,3,"no","yes",13,"white","male","single/divorced","south","small","manufacturing"
6.21000003814697,42,3,"no","yes",12,"white","male","married","north","small","manufacturing"
5.23999977111816,11,4,"no","yes",16,"white","male","married","north","small","manufacturing"
5.57000017166138,12,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
7.59999990463257,43,4,"no","yes",12,"white","male","married","north","small","manufacturing"
17.4899997711182,18,3,"no","yes",16,"white","male","married","north","small","manufacturing"
10.1000003814697,17,3,"no","yes",16,"white","male","single/divorced","north","small","manufacturing"
4.32999992370605,4,2,"no","yes",13,"white","male","single/divorced","south","small","manufacturing"
5.38000011444092,40,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
5.69999980926514,14,4,"no","yes",16,"white","male","married","north","small","manufacturing"
15.7299995422363,32,3,"no","yes",12,"white","male","married","north","big","manufacturing"
3.16000008583069,13,3,"no","yes",12,"white","female","married","north","small","service"
7.63000011444092,34,3,"yes","no",13,"white","male","single/divorced","north","small","manufacturing"
7.69000005722046,10,3,"no","yes",16,"white","male","single/divorced","south","big","manufacturing"
3.5699999332428,25,3,"no","yes",10,"white","male","single/divorced","north","small","manufacturing"
5.92000007629395,11,4,"no","yes",13,"white","male","married","north","big","manufacturing"
13.1199998855591,40,3,"no","yes",13,"white","male","married","north","small","manufacturing"
38.8600006103516,29,3,"no","yes",13,"white","male","married","north","small","manufacturing"
1.91999995708466,30,3,"no","no",13,"white","female","single/divorced","north","small","manufacturing"
10.1199998855591,20,3,"yes","yes",16,"white","male","married","north","small","manufacturing"
12.8199996948242,12,4,"no","yes",16,"white","male","married","south","medium","manufacturing"
5.48999977111816,20,4,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
14.789999961853,29,3,"no","yes",17,"white","male","married","north","small","manufacturing"
10.1899995803833,15,2,"no","yes",17,"white","male","married","south","small","manufacturing"
2.10999989509583,37,3,"yes","yes",10,"white","female","single/divorced","north","big","manufacturing"
9.27999973297119,11,3,"no","yes",13,"white","male","single/divorced","north","big","manufacturing"
5.32999992370605,19,4,"no","yes",13,"white","male","married","north","small","manufacturing"
9.13000011444092,13,3,"no","yes",13,"white","male","married","north","small","manufacturing"
9.89000034332275,41,3,"no","yes",10,"white","male","married","north","small","manufacturing"
6.36999988555908,11,3,"no","yes",10,"white","male","married","north","small","manufacturing"
4,26,3,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
5.09000015258789,7,4,"no","yes",13,"white","male","married","south","small","manufacturing"
5.13000011444092,21,4,"no","yes",12,"white","male","married","south","medium","manufacturing"
2.47000002861023,1,4,"no","yes",16,"white","female","single/divorced","south","small","manufacturing"
3.28999996185303,26,3,"no","yes",10,"white","female","married","north","big","manufacturing"
3.95000004768372,1,3,"no","yes",12,"white","female","single/divorced","south","big","manufacturing"
3.03999996185303,12,3,"no","yes",12,"white","female","married","north","small","manufacturing"
2.26999998092651,3,2,"no","yes",12,"white","female","married","north","medium","manufacturing"
3.33999991416931,5,3,"no","yes",12,"white","female","married","north","big","manufacturing"
4.90000009536743,5,2,"yes","yes",13,"white","male","single/divorced","north","small","manufacturing"
7.21000003814697,6,3,"no","yes",14,"white","male","married","south","small","manufacturing"
3.44000005722046,1,4,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
2.40000009536743,6,4,"no","yes",12,"white","female","married","north","medium","manufacturing"
8.26000022888184,38,3,"no","yes",12,"white","male","married","north","big","manufacturing"
10.6800003051758,38,3,"no","yes",12,"white","male","married","north","small","manufacturing"
4.61999988555908,37,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
7.55000019073486,26,4,"no","yes",13,"white","male","married","north","small","manufacturing"
6.75,42,3,"no","no",13,"white","male","married","north","medium","manufacturing"
7.69000005722046,42,3,"no","yes",12,"white","male","married","south","small","manufacturing"
7.25,10,3,"no","yes",14,"white","male","married","north","small","manufacturing"
8.73999977111816,16,4,"no","yes",12,"white","male","married","north","small","manufacturing"
4.61999988555908,34,2,"no","yes",13,"white","male","married","south","small","manufacturing"
3.32999992370605,17,2,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
4.80999994277954,12,3,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
4.57999992370605,24,3,"no","yes",12,"white","male","married","north","small","manufacturing"
4.09000015258789,3,3,"no","yes",13,"white","female","married","north","small","manufacturing"
1.83000004291534,3,4,"no","no",13,"white","female","single/divorced","north","medium","manufacturing"
3.32999992370605,14,3,"no","yes",10,"white","male","married","north","small","manufacturing"
4.71999979019165,3,3,"no","no",12,"white","female","single/divorced","north","medium","manufacturing"
3.05999994277954,32,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.94999980926514,9,4,"no","yes",13,"white","male","married","south","small","manufacturing"
11.539999961853,34,3,"no","yes",13,"white","male","married","south","small","manufacturing"
5.63000011444092,5,3,"no","yes",14,"white","male","married","north","small","manufacturing"
4.05000019073486,10,2,"no","yes",12,"white","female","married","north","small","manufacturing"
1.1599999666214,2,4,"no","yes",13,"white","female","single/divorced","south","small","manufacturing"
4.09999990463257,34,3,"no","yes",8,"white","female","married","north","big","manufacturing"
2.46000003814697,17,3,"no","yes",12,"white","female","married","north","medium","manufacturing"
4.1100001335144,10,4,"no","yes",12,"white","female","single/divorced","north","big","service"
6.1100001335144,44,3,"no","yes",13,"white","female","married","north","medium","manufacturing"
4.46999979019165,11,4,"no","yes",12,"white","female","married","north","small","manufacturing"
4.61999988555908,3,4,"no","yes",12,"white","female","single/divorced","north","big","manufacturing"
1.27999997138977,2,3,"no","yes",13,"white","female","married","north","medium","service"
4.40000009536743,25,4,"no","yes",12,"white","female","single/divorced","north","medium","manufacturing"
1.26999998092651,12,3,"no","yes",12,"white","female","married","north","small","service"
3.95000004768372,10,4,"no","yes",12,"white","female","single/divorced","north","medium","manufacturing"
3.64000010490417,8,3,"no","no",12,"white","male","single/divorced","south","small","manufacturing"
3.75,5,4,"no","yes",14,"white","female","single/divorced","north","small","manufacturing"
3.21000003814697,12,4,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
2.63000011444092,6,3,"no","yes",13,"white","female","married","north","small","service"
5.6399998664856,9,3,"no","yes",16,"white","male","married","north","medium","manufacturing"
3,2,4,"no","yes",12,"white","female","single/divorced","north","big","manufacturing"
1.98000001907349,7,4,"no","yes",12,"white","female","married","north","medium","manufacturing"
4.80999994277954,26,3,"no","yes",12,"white","female","single/divorced","north","medium","manufacturing"
2.63000011444092,13,4,"no","yes",13,"white","female","married","north","small","service"
3.16000008583069,27,3,"no","yes",12,"white","female","married","north","small","manufacturing"
6.26999998092651,3,3,"yes","yes",13,"white","male","single/divorced","south","big","service"
4.05000019073486,8,3,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
1.98000001907349,8,3,"no","yes",16,"white","female","married","north","small","manufacturing"
2.1800000667572,2,4,"no","yes",12,"white","female","married","north","small","manufacturing"
2.63000011444092,4,4,"no","yes",12,"white","female","married","north","medium","manufacturing"
2.4300000667572,1,4,"no","yes",10,"white","female","single/divorced","north","small","manufacturing"
1.98000001907349,4,4,"no","yes",12,"white","female","single/divorced","south","medium","manufacturing"
4.09000015258789,5,4,"no","yes",12,"white","female","married","south","medium","manufacturing"
2.5,12,3,"no","yes",12,"white","female","single/divorced","north","small","service"
2.50999999046326,4,5,"no","yes",12,"white","female","single/divorced","north","big","manufacturing"
3.84999990463257,7,4,"yes","yes",10,"white","female","single/divorced","north","small","manufacturing"
5.13000011444092,5,4,"no","yes",12,"white","male","single/divorced","south","small","manufacturing"
4.80999994277954,5,3,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
4.80999994277954,3,4,"no","yes",13,"white","male","single/divorced","north","small","service"
7.07000017166138,8,3,"yes","yes",13,"black","female","single/divorced","north","big","manufacturing"
2.30999994277954,3,4,"no","yes",13,"white","female","single/divorced","north","small","service"
3.89000010490417,4,4,"no","yes",16,"black","female","single/divorced","south","big","manufacturing"
1.98000001907349,25,2,"no","yes",12,"white","female","single/divorced","north","big","manufacturing"
3.75,31,4,"no","no",12,"white","female","single/divorced","north","big","manufacturing"
1.25,5,4,"no","yes",12,"white","female","married","north","medium","manufacturing"
7.63000011444092,11,4,"no","yes",16,"white","male","single/divorced","north","medium","service"
6.53999996185303,8,3,"no","yes",13,"black","female","single/divorced","south","small","manufacturing"
13.1300001144409,24,3,"no","yes",16,"white","male","married","south","small","manufacturing"
4.40000009536743,3,5,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
7.69000005722046,16,3,"no","yes",13,"black","female","married","north","small","manufacturing"
3.84999990463257,7,3,"no","yes",10,"white","male","married","north","small","manufacturing"
7.69000005722046,25,3,"no","yes",12,"white","male","married","north","small","manufacturing"
5,19,3,"no","yes",13,"white","male","single/divorced","south","small","manufacturing"
8.9399995803833,31,3,"yes","yes",10,"white","male","married","north","small","manufacturing"
5.09000015258789,7,5,"no","yes",17,"white","female","single/divorced","north","big","manufacturing"
3.16000008583069,1,3,"no","yes",12,"black","female","single/divorced","north","big","service"
10.5799999237061,21,3,"no","yes",13,"white","male","married","north","small","manufacturing"
6.86999988555908,5,3,"no","no",12,"black","female","married","north","big","manufacturing"
2.14000010490417,4,4,"no","yes",13,"black","female","single/divorced","north","big","manufacturing"
5.13000011444092,15,4,"no","yes",16,"white","female","single/divorced","north","big","manufacturing"
1.95000004768372,10,2,"yes","yes",13,"white","female","married","north","small","service"
1.91999995708466,8,4,"no","yes",12,"white","female","married","north","medium","service"
2.65000009536743,18,3,"no","yes",13,"white","female","married","north","small","service"
2.61999988555908,10,3,"yes","yes",17,"white","female","married","south","medium","service"
7.90999984741211,6,4,"yes","yes",13,"white","female","single/divorced","north","small","manufacturing"
8.55000019073486,30,4,"yes","yes",12,"white","male","married","south","medium","manufacturing"
8.4399995803833,19,4,"yes","yes",13,"white","female","single/divorced","north","big","manufacturing"
7.96000003814697,30,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
7.21000003814697,38,4,"no","no",12,"black","male","single/divorced","north","big","manufacturing"
4.67000007629395,4,3,"no","yes",10,"white","male","single/divorced","north","big","manufacturing"
4.28000020980835,7,4,"no","yes",13,"white","female","single/divorced","north","small","service"
3.60999989509583,4,3,"no","yes",13,"white","female","single/divorced","south","small","manufacturing"
1.91999995708466,2,3,"no","yes",14,"white","female","single/divorced","north","small","manufacturing"
1.67999994754791,5,3,"no","yes",13,"white","female","married","north","medium","manufacturing"
4.46000003814697,21,3,"no","yes",12,"white","female","married","north","small","manufacturing"
2.10999989509583,12,4,"no","yes",13,"white","female","single/divorced","south","small","manufacturing"
3.80999994277954,4,5,"no","yes",12,"white","male","married","north","small","manufacturing"
6.25,11,4,"no","yes",12,"white","female","married","north","small","manufacturing"
3.07999992370605,5,3,"no","yes",13,"black","female","single/divorced","north","small","manufacturing"
5.3899998664856,45,3,"no","no",10,"white","male","married","north","small","manufacturing"
7.32999992370605,31,4,"yes","no",13,"white","male","married","north","medium","manufacturing"
4.92000007629395,38,3,"yes","no",12,"black","female","single/divorced","south","big","manufacturing"
9.89000034332275,35,3,"yes","yes",10,"black","male","single/divorced","north","big","manufacturing"
2.98000001907349,12,3,"no","yes",12,"white","female","married","north","small","manufacturing"
2.92000007629395,12,4,"no","yes",12,"white","female","single/divorced","north","medium","service"
4.17000007629395,34,4,"no","yes",12,"white","female","married","north","small","service"
3.33999991416931,20,2,"no","yes",13,"black","female","single/divorced","north","small","manufacturing"
2.25999999046326,3,4,"no","yes",14,"white","female","single/divorced","north","medium","manufacturing"
10.1199998855591,18,3,"no","yes",13,"white","female","single/divorced","north","small","service"
6.34999990463257,20,3,"no","yes",12,"white","female","married","north","small","manufacturing"
7.80000019073486,6,3,"no","yes",13,"black","female","single/divorced","north","big","service"
3.75,9,4,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
3.58999991416931,3,4,"no","yes",12,"white","female","married","north","small","manufacturing"
4.51999998092651,7,3,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
4.46999979019165,12,3,"no","yes",12,"white","female","married","north","small","manufacturing"
5.28999996185303,12,4,"no","yes",12,"white","female","single/divorced","north","small","service"
5.28999996185303,10,4,"no","yes",13,"white","female","single/divorced","south","small","service"
4.80999994277954,9,4,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
1.98000001907349,3,2,"no","yes",14,"white","female","married","north","medium","service"
3.17000007629395,2,3,"no","yes",13,"white","female","single/divorced","north","medium","manufacturing"
2.88000011444092,40,4,"no","yes",12,"white","female","married","north","big","service"
3.47000002861023,5,3,"no","yes",13,"white","female","married","north","medium","service"
3.92000007629395,15,2,"no","yes",12,"white","female","married","north","medium","manufacturing"
3.46000003814697,13,4,"no","yes",17,"white","female","married","south","big","service"
4.94999980926514,10,5,"no","yes",14,"black","female","single/divorced","north","big","manufacturing"
2.1800000667572,2,3,"no","yes",12,"white","female","single/divorced","north","medium","manufacturing"
4.09999990463257,23,4,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
2.61999988555908,15,3,"no","yes",12,"white","female","single/divorced","north","medium","service"
6.59000015258789,30,3,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
3.96000003814697,15,2,"no","yes",12,"white","female","married","north","big","manufacturing"
4.80999994277954,11,3,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
3.75,27,3,"no","yes",12,"white","female","single/divorced","north","small","service"
7.34000015258789,9,3,"yes","yes",12,"white","female","single/divorced","north","big","manufacturing"
2.9300000667572,1,4,"no","yes",12,"white","female","single/divorced","north","medium","service"
3.47000002861023,15,3,"no","yes",12,"white","female","single/divorced","north","small","service"
5.6399998664856,16,3,"no","yes",12,"white","female","married","north","small","service"
3.75,3,3,"no","yes",13,"white","female","single/divorced","north","medium","service"
5.44999980926514,19,4,"no","yes",17,"white","female","single/divorced","north","small","service"
4.09000015258789,18,4,"no","no",13,"white","female","single/divorced","south","big","manufacturing"
3.75,4,3,"no","yes",12,"white","female","married","north","small","manufacturing"
6.73000001907349,14,4,"no","yes",12,"white","female","married","north","small","manufacturing"
3.27999997138977,8,3,"yes","yes",13,"white","female","married","north","small","service"
3.5699999332428,10,4,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
6.01000022888184,33,3,"no","yes",12,"white","male","married","north","big","manufacturing"
4.61999988555908,9,3,"no","yes",10,"white","male","married","north","small","manufacturing"
6.84000015258789,26,4,"no","yes",12,"white","male","married","north","big","manufacturing"
6.40999984741211,15,3,"no","yes",10,"white","female","married","north","medium","manufacturing"
3.44000005722046,31,2,"no","yes",12,"white","male","married","north","small","manufacturing"
3.84999990463257,22,3,"yes","yes",10,"white","male","married","south","small","manufacturing"
7.15000009536743,30,4,"yes","yes",12,"white","female","single/divorced","north","big","manufacturing"
4.05000019073486,3,3,"no","yes",12,"black","female","single/divorced","south","big","manufacturing"
2.91000008583069,4,4,"no","yes",14,"white","male","single/divorced","north","small","manufacturing"
1.91999995708466,4,3,"no","no",12,"white","female","single/divorced","south","small","manufacturing"
4.42000007629395,9,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
8.48999977111816,7,3,"yes","yes",14,"white","male","single/divorced","north","big","manufacturing"
4.28000020980835,3,3,"yes","yes",13,"black","male","single/divorced","south","big","manufacturing"
3.32999992370605,5,4,"no","yes",12,"white","male","married","north","big","service"
8.46000003814697,48,3,"no","yes",13,"white","male","married","north","big","manufacturing"
8.64999961853027,3,3,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
1.1599999666214,5,3,"no","yes",10,"white","female","married","south","small","service"
1.98000001907349,5,3,"no","yes",13,"black","female","married","north","small","service"
2.5699999332428,3,3,"no","yes",12,"white","female","married","north","small","service"
2.57999992370605,6,4,"no","yes",12,"black","female","single/divorced","north","small","service"
2.50999999046326,10,4,"no","yes",12,"white","female","married","north","medium","service"
77.7200012207031,9,4,"yes","yes",13,"black","female","married","north","big","service"
4.32999992370605,26,4,"yes","yes",12,"white","female","married","south","small","manufacturing"
4.09000015258789,33,3,"yes","yes",8,"white","male","married","north","small","manufacturing"
5.73000001907349,12,3,"yes","yes",12,"white","female","single/divorced","south","big","manufacturing"
4.80999994277954,11,3,"yes","yes",12,"white","female","single/divorced","north","medium","manufacturing"
7.69000005722046,10,4,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
5.73000001907349,9,3,"yes","yes",12,"white","female","single/divorced","north","small","manufacturing"
5.88000011444092,17,3,"yes","yes",12,"white","female","single/divorced","north","small","manufacturing"
4.26999998092651,37,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
9.61999988555908,28,4,"no","yes",16,"white","male","single/divorced","north","medium","manufacturing"
9.35999965667725,16,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
3.95000004768372,2,5,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
5.73000001907349,34,3,"yes","yes",12,"white","female","married","north","medium","manufacturing"
2.59999990463257,7,3,"no","yes",12,"white","female","single/divorced","south","small","manufacturing"
3.75,4,4,"no","yes",12,"white","female","single/divorced","north","medium","manufacturing"
5.6100001335144,12,4,"no","yes",14,"white","female","married","north","small","service"
5.73000001907349,20,3,"no","yes",13,"white","female","married","south","small","manufacturing"
3.84999990463257,17,3,"no","yes",12,"white","female","married","south","small","manufacturing"
2.88000011444092,0,2,"no","yes",12,"white","female","single/divorced","north","small","service"
2.75,7,4,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
11.5699996948242,13,4,"no","yes",13,"white","male","single/divorced","south","big","manufacturing"
4.32999992370605,4,3,"no","yes",13,"black","female","single/divorced","north","big","service"
2.75,3,3,"no","yes",12,"white","female","married","north","big","manufacturing"
5.34000015258789,5,3,"no","yes",10,"white","female","single/divorced","north","small","manufacturing"
6.55999994277954,19,3,"no","yes",12,"white","male","married","north","small","manufacturing"
4.67999982833862,12,3,"no","yes",13,"white","male","married","north","big","manufacturing"
1.98000001907349,10,2,"no","yes",12,"white","female","married","north","medium","manufacturing"
7.96000003814697,18,3,"yes","yes",12,"white","male","married","south","small","manufacturing"
4.86999988555908,18,2,"no","yes",13,"white","female","married","north","big","manufacturing"
3.16000008583069,44,3,"yes","yes",10,"white","female","married","north","medium","manufacturing"
6.25,5,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
3,18,4,"no","yes",13,"white","female","married","north","small","manufacturing"
3.75,12,4,"yes","yes",12,"white","female","single/divorced","south","small","manufacturing"
3.75,6,4,"no","yes",12,"white","female","married","north","small","manufacturing"
6.53999996185303,13,4,"no","yes",13,"black","female","single/divorced","south","big","service"
4.19000005722046,10,3,"no","yes",13,"white","male","married","north","big","manufacturing"
5.36999988555908,20,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
2.14000010490417,32,5,"no","yes",16,"white","female","single/divorced","north","medium","service"
4.80999994277954,32,3,"no","yes",12,"white","female","married","north","big","manufacturing"
3.52999997138977,8,3,"no","yes",12,"white","female","married","north","big","manufacturing"
4.32999992370605,25,3,"no","yes",12,"white","female","single/divorced","north","small","service"
6.13000011444092,18,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
8.78999996185303,31,2,"yes","no",12,"white","male","married","north","big","service"
8.21000003814697,30,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
2.39000010490417,8,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
4.57999992370605,18,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
6.96999979019165,16,3,"no","yes",13,"white","male","married","north","big","manufacturing"
10.1199998855591,29,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
3.75,30,2,"no","yes",12,"white","male","married","north","small","manufacturing"
3.51999998092651,8,2,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
8.40999984741211,22,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
7.96000003814697,15,5,"no","yes",12,"white","male","married","north","small","manufacturing"
8.23999977111816,20,2,"yes","yes",12,"white","male","married","north","big","manufacturing"
3.22000002861023,18,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
7.96000003814697,36,3,"no","yes",8,"white","male","married","north","small","manufacturing"
8.64999961853027,11,4,"yes","yes",12,"white","male","single/divorced","north","big","manufacturing"
4.26999998092651,3,3,"no","yes",10,"black","male","single/divorced","north","small","manufacturing"
12.6599998474121,22,5,"yes","yes",12,"white","male","married","south","big","manufacturing"
7.96000003814697,16,3,"yes","yes",10,"white","male","married","north","medium","manufacturing"
3.49000000953674,44,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
10.1199998855591,20,2,"no","yes",13,"white","male","single/divorced","north","small","manufacturing"
3.07999992370605,5,4,"no","yes",13,"white","male","married","south","small","manufacturing"
7.96000003814697,8,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
2.75,2,4,"no","yes",12,"white","male","single/divorced","north","big","manufacturing"
3.39000010490417,10,3,"no","yes",10,"white","male","married","north","small","manufacturing"
5.48999977111816,7,2,"no","yes",12,"white","male","married","north","small","manufacturing"
4.26999998092651,11,3,"no","yes",12,"white","male","married","north","small","manufacturing"
5.71000003814697,18,3,"yes","yes",12,"white","male","married","south","small","manufacturing"
3.46000003814697,8,2,"no","yes",14,"white","female","married","south","small","manufacturing"
15.3800001144409,37,3,"no","yes",12,"white","male","married","north","small","manufacturing"
8.40999984741211,12,3,"no","yes",13,"white","male","single/divorced","north","small","manufacturing"
10.1199998855591,11,3,"no","yes",12,"white","male","married","south","small","manufacturing"
3.84999990463257,7,4,"no","yes",12,"white","male","married","south","small","manufacturing"
4.61999988555908,23,4,"no","yes",12,"white","male","married","north","medium","service"
3.41000008583069,5,3,"no","yes",12,"white","male","married","north","medium","service"
10.5799999237061,22,4,"yes","yes",12,"white","male","married","south","small","manufacturing"
10.1000003814697,35,3,"yes","yes",13,"white","male","single/divorced","north","big","manufacturing"
7.96000003814697,6,3,"no","yes",13,"white","male","married","north","small","manufacturing"
6.80999994277954,14,4,"no","yes",8,"white","male","married","north","big","manufacturing"
7.21000003814697,37,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
6.40999984741211,32,3,"yes","yes",8,"white","male","married","south","small","manufacturing"
4.76999998092651,30,3,"yes","yes",10,"white","male","married","north","medium","manufacturing"
6.05000019073486,10,3,"yes","yes",13,"white","male","married","north","medium","manufacturing"
3.75,9,2,"yes","yes",10,"white","male","married","north","medium","manufacturing"
9.15999984741211,14,3,"yes","yes",13,"white","male","married","south","small","manufacturing"
3.32999992370605,19,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
4.76999998092651,6,3,"yes","yes",14,"white","male","married","north","small","manufacturing"
5.78999996185303,28,2,"no","yes",12,"white","male","married","north","small","manufacturing"
3.96000003814697,10,3,"no","yes",16,"white","female","single/divorced","north","big","manufacturing"
6.40999984741211,37,2,"yes","yes",12,"white","male","married","south","medium","manufacturing"
5.55000019073486,41,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
12.7399997711182,18,3,"yes","no",10,"white","male","married","south","medium","manufacturing"
7.69000005722046,14,4,"no","yes",13,"white","male","single/divorced","south","big","manufacturing"
8.17000007629395,12,3,"yes","yes",16,"white","male","single/divorced","south","big","manufacturing"
6.40000009536743,26,3,"no","yes",12,"white","male","married","north","small","manufacturing"
3.5699999332428,19,3,"no","yes",12,"black","female","married","north","small","manufacturing"
6.59000015258789,22,4,"no","yes",10,"white","male","single/divorced","north","medium","manufacturing"
7.69000005722046,27,3,"no","yes",12,"white","male","married","north","small","manufacturing"
10.2600002288818,27,3,"no","yes",12,"black","male","single/divorced","north","medium","manufacturing"
7.07999992370605,25,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
10.4200000762939,10,3,"no","yes",12,"white","male","married","north","small","manufacturing"
8.07999992370605,7,3,"no","yes",12,"white","male","married","north","small","manufacturing"
4.94999980926514,7,4,"no","yes",13,"white","male","single/divorced","north","small","manufacturing"
9.8100004196167,24,3,"no","yes",13,"white","male","married","north","big","manufacturing"
5.76999998092651,10,4,"no","yes",12,"white","male","single/divorced","north","big","manufacturing"
4.80999994277954,3,4,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
11.9499998092651,28,3,"no","yes",14,"white","male","married","north","big","manufacturing"
6.11999988555908,23,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.57999992370605,37,4,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
2.25999999046326,18,2,"no","no",10,"white","female","married","north","medium","manufacturing"
4.36999988555908,5,3,"no","yes",12,"white","male","married","north","small","manufacturing"
7.71000003814697,42,2,"no","yes",8,"white","male","married","north","medium","manufacturing"
7.96000003814697,20,3,"no","yes",13,"white","female","single/divorced","south","small","manufacturing"
8.93000030517578,33,3,"no","yes",12,"white","male","single/divorced","north","big","manufacturing"
12.2700004577637,25,3,"no","no",10,"white","male","married","north","small","manufacturing"
5.73000001907349,14,4,"yes","yes",12,"white","female","married","north","medium","manufacturing"
7.26000022888184,10,4,"no","yes",13,"white","male","married","north","small","manufacturing"
4.73000001907349,21,2,"no","yes",5,"white","male","married","north","small","manufacturing"
5.38000011444092,8,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
9,42,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.90999984741211,10,4,"no","yes",12,"white","male","married","north","big","manufacturing"
14.3100004196167,40,2,"yes","yes",10,"white","male","married","north","small","manufacturing"
9.73999977111816,13,4,"no","yes",12,"white","male","married","north","big","manufacturing"
4.13000011444092,39,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
3.75,9,3,"no","yes",13,"white","male","married","south","small","manufacturing"
5.26000022888184,26,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
21.7399997711182,24,3,"yes","yes",12,"white","male","married","south","medium","manufacturing"
8.8100004196167,14,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
8.17000007629395,12,4,"yes","yes",13,"white","male","married","south","small","manufacturing"
7.5,35,4,"yes","yes",12,"white","male","married","north","medium","manufacturing"
